Subject	shword	Resp	RT	step	sword	TrialCount	wavfile	which	Sresp	StepNum
208	shin	1	1569	step8	sin	397	Continuua/sin_shin/stimulus008.wav	both	5	8
208	shofa	1	952	step7	sofa	398	Continuua/sofa_shofa/stimulus007.wav	one	5	7
208	takshi	1	802	step11	taxi	399	Continuua/taxi_takshi/stimulus011.wav	one	5	11
208	shy	1	820	step8	sigh	400	Continuua/sigh_shy/stimulus008.wav	both	5	8
208	shafari	1	1266	step8	safari	401	Continuua/safari_shafari/stimulus008.wav	one	5	8
208	currenshy	1	1925	step8	currency	402	Continuua/currency_currenshy/stimulus008.wav	one	5	8
208	shailboat	1	775	step11	sailboat	403	Continuua/sailboat_shailboat/stimulus011.wav	one	5	11
208	shubmarine	1	671	step2	submarine	404	Continuua/submarine_shubmarine/stimulus002.wav	one	5	2
208	shailboat	5	1272	step3	sailboat	405	Continuua/sailboat_shailboat/stimulus003.wav	one	5	3
208	shock	5	708	step3	sock	406	Continuua/sock_shock/stimulus003.wav	both	5	3
208	shubmarine	1	909	step11	submarine	407	Continuua/submarine_shubmarine/stimulus011.wav	one	5	11
208	conshert	5	684	step4	concert	408	Continuua/concert_conshert/stimulus004.wav	one	5	4
208	cashtle	1	953	step7	castle	409	Continuua/castle_cashle/stimulus007.wav	one	5	7
208	shafari	5	1220	step6	safari	410	Continuua/safari_shafari/stimulus006.wav	one	5	6
208	shelery	5	1103	step6	celery	411	Continuua/celery_shelery/stimulus006.wav	one	5	6
208	shock	1	774	step10	sock	412	Continuua/sock_shock/stimulus010.wav	both	5	10
208	shurfboard	5	1019	step8	surfboard	413	Continuua/surfboard_shurfboard/stimulus008.wav	one	5	8
208	ashi	5	1035	step6	asi	414	Continuua/asi_ashi/stimulus006.wav	both	5	6
208	pharmashy	1	1154	step10	pharmacy	415	Continuua/pharmacy_pharmashy/stimulus010.wav	one	5	10
208	shatellite	5	1007	step2	satellite	416	Continuua/satellite_shatellite/stimulus002.wav	one	5	2
208	shy	5	924	step2	sigh	417	Continuua/sigh_shy/stimulus002.wav	both	5	2
208	shaddle	1	1037	step4	saddle	418	Continuua/saddle_shaddle/stimulus004.wav	one	5	4
208	faushet	1	942	step10	faucet	419	Continuua/faucet_faushet/stimulus010.wav	one	5	10
208	shaddle	1	1250	step5	saddle	420	Continuua/saddle_shaddle/stimulus005.wav	one	5	5
208	shin	5	755	step10	sin	421	Continuua/sin_shin/stimulus010.wav	both	5	10
208	monshoon	1	649	step9	monsoon	422	Continuua/monsoon_monshoon/stimulus009.wav	one	5	9
208	shector	1	1089	step11	sector	423	Continuua/sector_shector/stimulus011.wav	one	5	11
208	sheremony	5	1017	step3	ceremony	424	Continuua/ceremony_sheremony/stimulus003.wav	one	5	3
208	sheremony	1	1389	step7	ceremony	425	Continuua/ceremony_sheremony/stimulus007.wav	one	5	7
208	shubmarine	1	719	step9	submarine	426	Continuua/submarine_shubmarine/stimulus009.wav	one	5	9
208	shin	1	805	step9	sin	427	Continuua/sin_shin/stimulus009.wav	both	5	9
208	foshil	5	1581	step4	fossil	428	Continuua/fossil_foshil/stimulus004.wav	one	5	4
208	shy	1	750	step10	sigh	429	Continuua/sigh_shy/stimulus010.wav	both	5	10
208	shubmarine	5	1168	step1	submarine	430	Continuua/submarine_shubmarine/stimulus001.wav	one	5	1
208	shettlement	1	876	step11	settlement	431	Continuua/settlement_shettlement/stimulus011.wav	one	5	11
208	curtshy	1	1066	step10	curtsy	432	Continuua/curtsy_curtshy/stimulus010.wav	one	5	10
208	shettlement	1	1463	step7	settlement	433	Continuua/settlement_shettlement/stimulus007.wav	one	5	7
208	curtshy	5	964	step2	curtsy	434	Continuua/curtsy_curtshy/stimulus002.wav	one	5	2
208	conshert	5	818	step1	concert	435	Continuua/concert_conshert/stimulus001.wav	one	5	1
208	shocket	1	605	step11	socket	436	Continuua/socket_shocket/stimulus011.wav	one	5	11
208	croishant	5	900	step5	croissant	437	Continuua/croissant_croishant/stimulus005.wav	one	5	5
208	curshor	5	698	step5	cursor	438	Continuua/cursor_curshor/stimulus005.wav	one	5	5
208	galakshy	5	679	step7	galaxy	439	Continuua/galaxy_galakshy/stimulus007.wav	one	5	7
208	faushet	1	933	step9	faucet	440	Continuua/faucet_faushet/stimulus009.wav	one	5	9
208	shofa	5	1064	step3	sofa	441	Continuua/sofa_shofa/stimulus003.wav	one	5	3
208	dinoshaur	5	918	step5	dinosaur	442	Continuua/dinosaur_dinoshaur/stimulus005.wav	one	5	5
208	tashel	1	1108	step10	tassel	443	Continuua/tassel_tashel/stimulus010.wav	one	5	10
208	mishile	5	1087	step7	missile	444	Continuua/missile_mishile/stimulus007.wav	one	5	7
208	whishtle	5	1172	step4	whistle	445	Continuua/whistle_whishle/stimulus004.wav	one	5	4
208	whishtle	1	842	step11	whistle	446	Continuua/whistle_whishle/stimulus011.wav	one	5	11
208	sheiling	5	746	step4	ceiling	447	Continuua/ceiling_sheiling/stimulus004.wav	one	5	4
208	sheremony	5	1003	step1	ceremony	448	Continuua/ceremony_sheremony/stimulus001.wav	one	5	1
208	shock	1	640	step8	sock	449	Continuua/sock_shock/stimulus008.wav	both	5	8
208	shatellite	1	797	step10	satellite	450	Continuua/satellite_shatellite/stimulus010.wav	one	5	10
208	takshi	5	791	step3	taxi	451	Continuua/taxi_takshi/stimulus003.wav	one	5	3
208	shyrup	1	1040	step9	syrup	452	Continuua/syrup_shyrup/stimulus009.wav	one	5	9
208	shafari	5	1584	step7	safari	453	Continuua/safari_shafari/stimulus007.wav	one	5	7
208	cashtle	5	747	step4	castle	454	Continuua/castle_cashle/stimulus004.wav	one	5	4
208	medishine	5	943	step6	medicine	455	Continuua/medicine_medishine/stimulus006.wav	one	5	6
208	faushet	5	854	step5	faucet	456	Continuua/faucet_faushet/stimulus005.wav	one	5	5
208	curtshy	1	1093	step8	curtsy	457	Continuua/curtsy_curtshy/stimulus008.wav	one	5	8
208	cashtle	1	894	step9	castle	458	Continuua/castle_cashle/stimulus009.wav	one	5	9
208	monshoon	5	770	step1	monsoon	459	Continuua/monsoon_monshoon/stimulus001.wav	one	5	1
208	shector	1	896	step6	sector	460	Continuua/sector_shector/stimulus006.wav	one	5	6
208	shector	1	1260	step7	sector	461	Continuua/sector_shector/stimulus007.wav	one	5	7
208	shock	5	981	step7	sock	462	Continuua/sock_shock/stimulus007.wav	both	5	7
208	shunroof	5	1511	step5	sunroof	463	Continuua/sunroof_shunroof/stimulus005.wav	one	5	5
208	shyrup	5	650	step2	syrup	464	Continuua/syrup_shyrup/stimulus002.wav	one	5	2
208	faushet	5	1147	step2	faucet	465	Continuua/faucet_faushet/stimulus002.wav	one	5	2
208	shin	1	600	step7	sin	466	Continuua/sin_shin/stimulus007.wav	both	5	7
208	ashi	1	789	step8	asi	467	Continuua/asi_ashi/stimulus008.wav	both	5	8
208	sheremony	5	825	step5	ceremony	468	Continuua/ceremony_sheremony/stimulus005.wav	one	5	5
208	shidewalk	5	1998	step3	sidewalk	469	Continuua/sidewalk_shidewalk/stimulus003.wav	one	5	3
208	curtshy	5	731	step3	curtsy	470	Continuua/curtsy_curtshy/stimulus003.wav	one	5	3
208	shock	1	806	step11	sock	471	Continuua/sock_shock/stimulus011.wav	both	5	11
208	currenshy	1	902	step11	currency	472	Continuua/currency_currenshy/stimulus011.wav	one	5	11
208	shy	5	1620	step5	sigh	473	Continuua/sigh_shy/stimulus005.wav	both	5	5
208	croishant	1	1002	step11	croissant	474	Continuua/croissant_croishant/stimulus011.wav	one	5	11
208	sheremony	1	718	step9	ceremony	475	Continuua/ceremony_sheremony/stimulus009.wav	one	5	9
208	croishant	5	1074	step6	croissant	476	Continuua/croissant_croishant/stimulus006.wav	one	5	6
208	shofa	5	1023	step6	sofa	477	Continuua/sofa_shofa/stimulus006.wav	one	5	6
208	conshert	5	1075	step8	concert	478	Continuua/concert_conshert/stimulus008.wav	one	5	8
208	cashtle	5	1163	step5	castle	479	Continuua/castle_cashle/stimulus005.wav	one	5	5
208	monshoon	5	1665	step3	monsoon	480	Continuua/monsoon_monshoon/stimulus003.wav	one	5	3
208	cashtle	1	1078	step11	castle	481	Continuua/castle_cashle/stimulus011.wav	one	5	11
208	shin	5	870	step5	sin	482	Continuua/sin_shin/stimulus005.wav	both	5	5
208	shilver	1	806	step10	silver	483	Continuua/silver_shilver/stimulus010.wav	one	5	10
208	dansher	5	1805	step2	dancer	484	Continuua/dancer_dansher/stimulus002.wav	one	5	2
209	shement	1	1560	step7	cement	1	Continuua/cement_shement/stimulus007.wav	one	5	7
209	shettlement	1	1023	step8	settlement	2	Continuua/settlement_shettlement/stimulus008.wav	one	5	8
209	sheiling	5	653	step2	ceiling	3	Continuua/ceiling_sheiling/stimulus002.wav	one	5	2
209	caroushel	5	1021	step5	carousel	4	Continuua/carousel_caroushel/stimulus005.wav	one	5	5
209	cashtle	5	765	step3	castle	5	Continuua/castle_cashle/stimulus003.wav	one	5	3
209	whishtle	1	792	step10	whistle	6	Continuua/whistle_whishle/stimulus010.wav	one	5	10
209	takshi	5	971	step1	taxi	7	Continuua/taxi_takshi/stimulus001.wav	one	5	1
209	curshor	5	767	step3	cursor	8	Continuua/cursor_curshor/stimulus003.wav	one	5	3
209	shyrup	1	668	step10	syrup	9	Continuua/syrup_shyrup/stimulus010.wav	one	5	10
209	shelery	1	930	step9	celery	10	Continuua/celery_shelery/stimulus009.wav	one	5	9
209	croishant	1	1987	step10	croissant	11	Continuua/croissant_croishant/stimulus010.wav	one	5	10
209	cashtle	1	839	step11	castle	12	Continuua/castle_cashle/stimulus011.wav	one	5	11
209	dansher	5	689	step3	dancer	13	Continuua/dancer_dansher/stimulus003.wav	one	5	3
209	shunroof	5	843	step1	sunroof	14	Continuua/sunroof_shunroof/stimulus001.wav	one	5	1
209	curtshy	1	845	step9	curtsy	15	Continuua/curtsy_curtshy/stimulus009.wav	one	5	9
209	shettlement	1	829	step11	settlement	16	Continuua/settlement_shettlement/stimulus011.wav	one	5	11
209	takshi	1	795	step10	taxi	17	Continuua/taxi_takshi/stimulus010.wav	one	5	10
209	shettlement	5	900	step7	settlement	18	Continuua/settlement_shettlement/stimulus007.wav	one	5	7
209	medishine	1	932	step11	medicine	19	Continuua/medicine_medishine/stimulus011.wav	one	5	11
209	cashtle	5	754	step4	castle	20	Continuua/castle_cashle/stimulus004.wav	one	5	4
209	pharmashy	5	987	step5	pharmacy	21	Continuua/pharmacy_pharmashy/stimulus005.wav	one	5	5
209	sheremony	5	1056	step2	ceremony	22	Continuua/ceremony_sheremony/stimulus002.wav	one	5	2
209	sheiling	5	854	step6	ceiling	23	Continuua/ceiling_sheiling/stimulus006.wav	one	5	6
209	shunroof	1	821	step10	sunroof	24	Continuua/sunroof_shunroof/stimulus010.wav	one	5	10
209	shock	1	911	step8	sock	25	Continuua/sock_shock/stimulus008.wav	both	5	8
209	sheremony	5	807	step6	ceremony	26	Continuua/ceremony_sheremony/stimulus006.wav	one	5	6
209	sheminar	1	726	step8	seminar	27	Continuua/seminar_sheminar/stimulus008.wav	one	5	8
209	monshoon	5	609	step1	monsoon	28	Continuua/monsoon_monshoon/stimulus001.wav	one	5	1
209	shy	5	1398	step4	sigh	29	Continuua/sigh_shy/stimulus004.wav	both	5	4
209	mishile	1	780	step11	missile	30	Continuua/missile_mishile/stimulus011.wav	one	5	11
209	shettlement	5	798	step1	settlement	31	Continuua/settlement_shettlement/stimulus001.wav	one	5	1
209	conshert	1	728	step10	concert	32	Continuua/concert_conshert/stimulus010.wav	one	5	10
209	tashel	1	955	step10	tassel	33	Continuua/tassel_tashel/stimulus010.wav	one	5	10
209	shofa	1	697	step11	sofa	34	Continuua/sofa_shofa/stimulus011.wav	one	5	11
209	shidewalk	5	713	step6	sidewalk	35	Continuua/sidewalk_shidewalk/stimulus006.wav	one	5	6
209	shaddle	5	590	step1	saddle	36	Continuua/saddle_shaddle/stimulus001.wav	one	5	1
209	shidewalk	1	736	step9	sidewalk	37	Continuua/sidewalk_shidewalk/stimulus009.wav	one	5	9
209	shurfboard	1	680	step9	surfboard	38	Continuua/surfboard_shurfboard/stimulus009.wav	one	5	9
209	faushet	5	1104	step7	faucet	39	Continuua/faucet_faushet/stimulus007.wav	one	5	7
209	shock	5	866	step4	sock	40	Continuua/sock_shock/stimulus004.wav	both	5	4
209	takshi	5	704	step5	taxi	41	Continuua/taxi_takshi/stimulus005.wav	one	5	5
209	medishine	5	754	step2	medicine	42	Continuua/medicine_medishine/stimulus002.wav	one	5	2
209	shailboat	1	884	step11	sailboat	43	Continuua/sailboat_shailboat/stimulus011.wav	one	5	11
209	ashi	5	918	step1	asi	44	Continuua/asi_ashi/stimulus001.wav	both	5	1
209	shofa	1	802	step7	sofa	45	Continuua/sofa_shofa/stimulus007.wav	one	5	7
209	takshi	5	654	step4	taxi	46	Continuua/taxi_takshi/stimulus004.wav	one	5	4
209	shy	1	709	step9	sigh	47	Continuua/sigh_shy/stimulus009.wav	both	5	9
209	shocket	1	705	step11	socket	48	Continuua/socket_shocket/stimulus011.wav	one	5	11
209	dansher	1	834	step11	dancer	49	Continuua/dancer_dansher/stimulus011.wav	one	5	11
209	monshoon	5	701	step3	monsoon	50	Continuua/monsoon_monshoon/stimulus003.wav	one	5	3
209	shatellite	5	726	step1	satellite	51	Continuua/satellite_shatellite/stimulus001.wav	one	5	1
209	shettlement	5	713	step5	settlement	52	Continuua/settlement_shettlement/stimulus005.wav	one	5	5
209	whishtle	1	622	step11	whistle	53	Continuua/whistle_whishle/stimulus011.wav	one	5	11
209	shock	5	683	step5	sock	54	Continuua/sock_shock/stimulus005.wav	both	5	5
209	shubmarine	5	849	step6	submarine	55	Continuua/submarine_shubmarine/stimulus006.wav	one	5	6
209	shock	5	453	step1	sock	56	Continuua/sock_shock/stimulus001.wav	both	5	1
209	caroushel	5	712	step2	carousel	57	Continuua/carousel_caroushel/stimulus002.wav	one	5	2
209	dinoshaur	5	1239	step4	dinosaur	58	Continuua/dinosaur_dinoshaur/stimulus004.wav	one	5	4
209	faushet	5	828	step2	faucet	59	Continuua/faucet_faushet/stimulus002.wav	one	5	2
209	shack	5	542	step4	sack	60	Continuua/sack_shack/stimulus004.wav	both	5	4
209	shatellite	5	681	step5	satellite	61	Continuua/satellite_shatellite/stimulus005.wav	one	5	5
209	shack	5	827	step6	sack	62	Continuua/sack_shack/stimulus006.wav	both	5	6
209	mishile	1	704	step9	missile	63	Continuua/missile_mishile/stimulus009.wav	one	5	9
209	sheremony	5	820	step4	ceremony	64	Continuua/ceremony_sheremony/stimulus004.wav	one	5	4
209	currenshy	5	1322	step6	currency	65	Continuua/currency_currenshy/stimulus006.wav	one	5	6
209	monshoon	1	853	step8	monsoon	66	Continuua/monsoon_monshoon/stimulus008.wav	one	5	8
209	sheminar	1	1000	step9	seminar	67	Continuua/seminar_sheminar/stimulus009.wav	one	5	9
209	tashel	5	983	step1	tassel	68	Continuua/tassel_tashel/stimulus001.wav	one	5	1
209	monshoon	1	857	step10	monsoon	69	Continuua/monsoon_monshoon/stimulus010.wav	one	5	10
209	caroushel	1	1260	step8	carousel	70	Continuua/carousel_caroushel/stimulus008.wav	one	5	8
209	shubmarine	5	1305	step3	submarine	71	Continuua/submarine_shubmarine/stimulus003.wav	one	5	3
209	whishtle	5	734	step6	whistle	72	Continuua/whistle_whishle/stimulus006.wav	one	5	6
209	shock	5	873	step3	sock	73	Continuua/sock_shock/stimulus003.wav	both	5	3
209	shunroof	5	788	step3	sunroof	74	Continuua/sunroof_shunroof/stimulus003.wav	one	5	3
209	penshil	1	681	step9	pencil	75	Continuua/pencil_penshil/stimulus009.wav	one	5	9
209	conshert	1	735	step11	concert	76	Continuua/concert_conshert/stimulus011.wav	one	5	11
209	curshor	5	1282	step10	cursor	77	Continuua/cursor_curshor/stimulus010.wav	one	5	10
209	foshil	1	1419	step10	fossil	78	Continuua/fossil_foshil/stimulus010.wav	one	5	10
209	dansher	1	886	step10	dancer	79	Continuua/dancer_dansher/stimulus010.wav	one	5	10
209	shilver	1	906	step11	silver	80	Continuua/silver_shilver/stimulus011.wav	one	5	11
209	shement	5	626	step4	cement	81	Continuua/cement_shement/stimulus004.wav	one	5	4
209	shector	5	737	step2	sector	82	Continuua/sector_shector/stimulus002.wav	one	5	2
209	currenshy	1	995	step9	currency	83	Continuua/currency_currenshy/stimulus009.wav	one	5	9
209	medishine	5	836	step1	medicine	84	Continuua/medicine_medishine/stimulus001.wav	one	5	1
209	mishile	1	1469	step10	missile	85	Continuua/missile_mishile/stimulus010.wav	one	5	10
209	shatellite	5	1348	step7	satellite	86	Continuua/satellite_shatellite/stimulus007.wav	one	5	7
209	croishant	1	933	step9	croissant	87	Continuua/croissant_croishant/stimulus009.wav	one	5	9
209	croishant	1	1524	step7	croissant	88	Continuua/croissant_croishant/stimulus007.wav	one	5	7
209	galakshy	1	1559	step10	galaxy	89	Continuua/galaxy_galakshy/stimulus010.wav	one	5	10
209	shidewalk	5	837	step2	sidewalk	90	Continuua/sidewalk_shidewalk/stimulus002.wav	one	5	2
209	curtshy	1	971	step10	curtsy	91	Continuua/curtsy_curtshy/stimulus010.wav	one	5	10
209	shaddle	5	1128	step7	saddle	92	Continuua/saddle_shaddle/stimulus007.wav	one	5	7
209	shofa	5	1062	step6	sofa	93	Continuua/sofa_shofa/stimulus006.wav	one	5	6
209	tashel	1	1274	step11	tassel	94	Continuua/tassel_tashel/stimulus011.wav	one	5	11
209	shelery	1	915	step10	celery	95	Continuua/celery_shelery/stimulus010.wav	one	5	10
209	shy	5	840	step1	sigh	96	Continuua/sigh_shy/stimulus001.wav	both	5	1
209	shatellite	1	1016	step10	satellite	97	Continuua/satellite_shatellite/stimulus010.wav	one	5	10
209	shofa	1	1023	step10	sofa	98	Continuua/sofa_shofa/stimulus010.wav	one	5	10
209	shaddle	5	932	step5	saddle	99	Continuua/saddle_shaddle/stimulus005.wav	one	5	5
209	sheminar	1	1510	step10	seminar	100	Continuua/seminar_sheminar/stimulus010.wav	one	5	10
209	shector	5	886	step4	sector	101	Continuua/sector_shector/stimulus004.wav	one	5	4
209	croishant	5	900	step4	croissant	102	Continuua/croissant_croishant/stimulus004.wav	one	5	4
209	dinoshaur	1	1160	step10	dinosaur	103	Continuua/dinosaur_dinoshaur/stimulus010.wav	one	5	10
209	shy	5	1200	step7	sigh	104	Continuua/sigh_shy/stimulus007.wav	both	5	7
209	caroushel	5	1151	step6	carousel	105	Continuua/carousel_caroushel/stimulus006.wav	one	5	6
209	dinoshaur	5	937	step3	dinosaur	106	Continuua/dinosaur_dinoshaur/stimulus003.wav	one	5	3
209	shilver	5	812	step4	silver	107	Continuua/silver_shilver/stimulus004.wav	one	5	4
209	shector	1	1354	step10	sector	108	Continuua/sector_shector/stimulus010.wav	one	5	10
209	faushet	1	1660	step10	faucet	109	Continuua/faucet_faushet/stimulus010.wav	one	5	10
209	shurfboard	1	1061	step11	surfboard	110	Continuua/surfboard_shurfboard/stimulus011.wav	one	5	11
209	shement	1	877	step11	cement	111	Continuua/cement_shement/stimulus011.wav	one	5	11
209	shyrup	1	649	step9	syrup	112	Continuua/syrup_shyrup/stimulus009.wav	one	5	9
209	shubmarine	5	724	step1	submarine	113	Continuua/submarine_shubmarine/stimulus001.wav	one	5	1
209	shy	1	702	step11	sigh	114	Continuua/sigh_shy/stimulus011.wav	both	5	11
209	shin	5	497	step1	sin	115	Continuua/sin_shin/stimulus001.wav	both	5	1
209	shement	5	541	step1	cement	116	Continuua/cement_shement/stimulus001.wav	one	5	1
209	shelery	1	823	step11	celery	117	Continuua/celery_shelery/stimulus011.wav	one	5	11
209	shailboat	5	851	step3	sailboat	118	Continuua/sailboat_shailboat/stimulus003.wav	one	5	3
209	shock	5	912	step2	sock	119	Continuua/sock_shock/stimulus002.wav	both	5	2
209	shidewalk	1	623	step10	sidewalk	120	Continuua/sidewalk_shidewalk/stimulus010.wav	one	5	10
209	shocket	5	760	step7	socket	121	Continuua/socket_shocket/stimulus007.wav	one	5	7
209	shettlement	5	743	step4	settlement	122	Continuua/settlement_shettlement/stimulus004.wav	one	5	4
209	mishile	5	628	step1	missile	123	Continuua/missile_mishile/stimulus001.wav	one	5	1
209	tashel	5	961	step7	tassel	124	Continuua/tassel_tashel/stimulus007.wav	one	5	7
209	shyrup	5	817	step5	syrup	125	Continuua/syrup_shyrup/stimulus005.wav	one	5	5
209	tashel	5	717	step5	tassel	126	Continuua/tassel_tashel/stimulus005.wav	one	5	5
209	croishant	1	737	step11	croissant	127	Continuua/croissant_croishant/stimulus011.wav	one	5	11
209	croishant	5	696	step2	croissant	128	Continuua/croissant_croishant/stimulus002.wav	one	5	2
209	shy	5	597	step2	sigh	129	Continuua/sigh_shy/stimulus002.wav	both	5	2
209	caroushel	5	698	step1	carousel	130	Continuua/carousel_caroushel/stimulus001.wav	one	5	1
209	croishant	5	979	step5	croissant	131	Continuua/croissant_croishant/stimulus005.wav	one	5	5
209	dinoshaur	5	921	step1	dinosaur	132	Continuua/dinosaur_dinoshaur/stimulus001.wav	one	5	1
209	whishtle	5	585	step5	whistle	133	Continuua/whistle_whishle/stimulus005.wav	one	5	5
209	medishine	5	805	step6	medicine	134	Continuua/medicine_medishine/stimulus006.wav	one	5	6
209	monshoon	1	754	step9	monsoon	135	Continuua/monsoon_monshoon/stimulus009.wav	one	5	9
209	penshil	5	852	step7	pencil	136	Continuua/pencil_penshil/stimulus007.wav	one	5	7
209	shock	5	883	step6	sock	137	Continuua/sock_shock/stimulus006.wav	both	5	6
209	shunroof	5	1032	step5	sunroof	138	Continuua/sunroof_shunroof/stimulus005.wav	one	5	5
209	shofa	5	512	step1	sofa	139	Continuua/sofa_shofa/stimulus001.wav	one	5	1
209	sheiling	1	891	step9	ceiling	140	Continuua/ceiling_sheiling/stimulus009.wav	one	5	9
209	faushet	1	1263	step11	faucet	141	Continuua/faucet_faushet/stimulus011.wav	one	5	11
209	sheminar	1	1913	step11	seminar	142	Continuua/seminar_sheminar/stimulus011.wav	one	5	11
209	pharmashy	1	1730	step9	pharmacy	143	Continuua/pharmacy_pharmashy/stimulus009.wav	one	5	9
209	ashi	5	1490	step5	asi	144	Continuua/asi_ashi/stimulus005.wav	both	5	5
209	shement	1	1695	step8	cement	145	Continuua/cement_shement/stimulus008.wav	one	5	8
209	sheminar	5	667	step3	seminar	146	Continuua/seminar_sheminar/stimulus003.wav	one	5	3
209	pharmashy	1	1225	step8	pharmacy	147	Continuua/pharmacy_pharmashy/stimulus008.wav	one	5	8
209	shector	5	964	step3	sector	148	Continuua/sector_shector/stimulus003.wav	one	5	3
209	faushet	5	787	step5	faucet	149	Continuua/faucet_faushet/stimulus005.wav	one	5	5
209	shafari	1	1273	step7	safari	150	Continuua/safari_shafari/stimulus007.wav	one	5	7
209	cashtle	5	684	step6	castle	151	Continuua/castle_cashle/stimulus006.wav	one	5	6
209	caroushel	5	1256	step3	carousel	152	Continuua/carousel_caroushel/stimulus003.wav	one	5	3
209	dinoshaur	5	1209	step7	dinosaur	153	Continuua/dinosaur_dinoshaur/stimulus007.wav	one	5	7
209	curtshy	5	918	step7	curtsy	154	Continuua/curtsy_curtshy/stimulus007.wav	one	5	7
209	shy	5	1191	step3	sigh	155	Continuua/sigh_shy/stimulus003.wav	both	5	3
209	shocket	1	1557	step9	socket	156	Continuua/socket_shocket/stimulus009.wav	one	5	9
209	shidewalk	5	1055	step4	sidewalk	157	Continuua/sidewalk_shidewalk/stimulus004.wav	one	5	4
209	curshor	1	1254	step11	cursor	158	Continuua/cursor_curshor/stimulus011.wav	one	5	11
209	shector	5	1912	step1	sector	159	Continuua/sector_shector/stimulus001.wav	one	5	1
209	monshoon	5	1646	step7	monsoon	160	Continuua/monsoon_monshoon/stimulus007.wav	one	5	7
209	ashi	1	1233	step11	asi	161	Continuua/asi_ashi/stimulus011.wav	both	5	11
209	medishine	5	999	step7	medicine	162	Continuua/medicine_medishine/stimulus007.wav	one	5	7
209	tashel	1	1723	step8	tassel	163	Continuua/tassel_tashel/stimulus008.wav	one	5	8
209	takshi	5	2210	step6	taxi	164	Continuua/taxi_takshi/stimulus006.wav	one	5	6
209	shailboat	5	616	step5	sailboat	165	Continuua/sailboat_shailboat/stimulus005.wav	one	5	5
209	takshi	5	626	step3	taxi	166	Continuua/taxi_takshi/stimulus003.wav	one	5	3
209	shailboat	5	696	step8	sailboat	167	Continuua/sailboat_shailboat/stimulus008.wav	one	5	8
209	shafari	1	616	step8	safari	168	Continuua/safari_shafari/stimulus008.wav	one	5	8
209	shilver	1	1298	step7	silver	169	Continuua/silver_shilver/stimulus007.wav	one	5	7
209	shelery	1	686	step8	celery	170	Continuua/celery_shelery/stimulus008.wav	one	5	8
209	pharmashy	5	787	step1	pharmacy	171	Continuua/pharmacy_pharmashy/stimulus001.wav	one	5	1
209	sheminar	5	630	step5	seminar	172	Continuua/seminar_sheminar/stimulus005.wav	one	5	5
209	shyrup	1	681	step11	syrup	173	Continuua/syrup_shyrup/stimulus011.wav	one	5	11
209	galakshy	5	981	step7	galaxy	174	Continuua/galaxy_galakshy/stimulus007.wav	one	5	7
209	shubmarine	5	1107	step8	submarine	175	Continuua/submarine_shubmarine/stimulus008.wav	one	5	8
209	shelery	5	763	step4	celery	176	Continuua/celery_shelery/stimulus004.wav	one	5	4
209	shilver	5	576	step6	silver	177	Continuua/silver_shilver/stimulus006.wav	one	5	6
209	currenshy	5	1008	step4	currency	178	Continuua/currency_currenshy/stimulus004.wav	one	5	4
209	curtshy	5	711	step2	curtsy	179	Continuua/curtsy_curtshy/stimulus002.wav	one	5	2
209	shement	1	556	step10	cement	180	Continuua/cement_shement/stimulus010.wav	one	5	10
209	cashtle	1	792	step9	castle	181	Continuua/castle_cashle/stimulus009.wav	one	5	9
209	medishine	5	679	step3	medicine	182	Continuua/medicine_medishine/stimulus003.wav	one	5	3
209	ashi	5	462	step4	asi	183	Continuua/asi_ashi/stimulus004.wav	both	5	4
209	shafari	1	602	step11	safari	184	Continuua/safari_shafari/stimulus011.wav	one	5	11
209	shock	1	962	step11	sock	185	Continuua/sock_shock/stimulus011.wav	both	5	11
209	shunroof	5	757	step4	sunroof	186	Continuua/sunroof_shunroof/stimulus004.wav	one	5	4
209	sheminar	5	754	step6	seminar	187	Continuua/seminar_sheminar/stimulus006.wav	one	5	6
209	penshil	5	561	step3	pencil	188	Continuua/pencil_penshil/stimulus003.wav	one	5	3
209	shidewalk	5	752	step3	sidewalk	189	Continuua/sidewalk_shidewalk/stimulus003.wav	one	5	3
209	shack	5	584	step5	sack	190	Continuua/sack_shack/stimulus005.wav	both	5	5
209	faushet	5	655	step4	faucet	191	Continuua/faucet_faushet/stimulus004.wav	one	5	4
209	pharmashy	5	767	step4	pharmacy	192	Continuua/pharmacy_pharmashy/stimulus004.wav	one	5	4
209	shilver	5	501	step1	silver	193	Continuua/silver_shilver/stimulus001.wav	one	5	1
209	medishine	1	920	step10	medicine	194	Continuua/medicine_medishine/stimulus010.wav	one	5	10
209	conshert	5	1419	step6	concert	195	Continuua/concert_conshert/stimulus006.wav	one	5	6
209	shofa	1	627	step9	sofa	196	Continuua/sofa_shofa/stimulus009.wav	one	5	9
209	curshor	5	731	step4	cursor	197	Continuua/cursor_curshor/stimulus004.wav	one	5	4
209	shack	1	1123	step11	sack	198	Continuua/sack_shack/stimulus011.wav	both	5	11
209	curshor	5	1056	step6	cursor	199	Continuua/cursor_curshor/stimulus006.wav	one	5	6
209	shettlement	5	755	step6	settlement	200	Continuua/settlement_shettlement/stimulus006.wav	one	5	6
209	shin	5	674	step5	sin	201	Continuua/sin_shin/stimulus005.wav	both	5	5
209	shatellite	1	906	step11	satellite	202	Continuua/satellite_shatellite/stimulus011.wav	one	5	11
